training:  19%|█▉        | 7750/40000 [2:26:59<11:26:03,  1.28s/it]
itr: 0 lr: 2.494e-07 train loss: 4.195749 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=1.51s)
itr: 11500 lr: 8.202e-05 train loss: 1.400603 train token_acc: 0.4561 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=307.36s)
itr: 11750 lr: 8.125e-05 train loss: 1.398813 train token_acc: 0.4553 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=307.61s)
itr: 12000 lr: 8.048e-05 train loss: 1.389897 train token_acc: 0.4624 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=298.96s)
itr: 12250 lr: 7.969e-05 train loss: 1.384795 train token_acc: 0.4628 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=292.60s)
itr: 12500 lr: 7.889e-05 train loss: 1.381140 train token_acc: 0.4647 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=301.09s)
itr: 12750 lr: 7.808e-05 train loss: 1.375584 train token_acc: 0.4690 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=302.16s)
itr: 13000 lr: 7.726e-05 train loss: 1.368060 train token_acc: 0.4714 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=302.47s)
itr: 13250 lr: 7.643e-05 train loss: 1.369246 train token_acc: 0.4742 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=301.49s)
itr: 13500 lr: 7.559e-05 train loss: 1.360851 train token_acc: 0.4789 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=316.71s)
itr: 13750 lr: 7.474e-05 train loss: 1.355232 train token_acc: 0.4819 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=303.66s)
itr: 14000 lr: 7.388e-05 train loss: 1.352516 train token_acc: 0.4835 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=314.97s)
itr: 14250 lr: 7.301e-05 train loss: 1.344137 train token_acc: 0.4829 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=314.44s)
itr: 14500 lr: 7.213e-05 train loss: 1.337415 train token_acc: 0.4839 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=310.55s)
itr: 14750 lr: 7.124e-05 train loss: 1.333473 train token_acc: 0.4897 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=307.95s)
itr: 15000 lr: 7.035e-05 train loss: 1.324630 train token_acc: 0.4938 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=295.46s)
itr: 15250 lr: 6.944e-05 train loss: 1.321480 train token_acc: 0.4935 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=316.84s)
itr: 15500 lr: 6.853e-05 train loss: 1.314867 train token_acc: 0.4973 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=302.28s)
itr: 15750 lr: 6.761e-05 train loss: 1.311361 train token_acc: 0.4957 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=319.14s)
itr: 16000 lr: 6.669e-05 train loss: 1.304437 train token_acc: 0.5009 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=307.24s)
itr: 16250 lr: 6.576e-05 train loss: 1.298954 train token_acc: 0.5014 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=297.91s)
itr: 16500 lr: 6.482e-05 train loss: 1.296080 train token_acc: 0.5048 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=304.33s)
itr: 16750 lr: 6.388e-05 train loss: 1.289399 train token_acc: 0.5058 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=315.11s)
itr: 17000 lr: 6.293e-05 train loss: 1.282421 train token_acc: 0.5085 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=301.30s)
itr: 17250 lr: 6.198e-05 train loss: 1.274322 train token_acc: 0.5119 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=301.35s)
itr: 17500 lr: 6.102e-05 train loss: 1.265382 train token_acc: 0.5158 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=314.19s)
itr: 17750 lr: 6.006e-05 train loss: 1.264731 train token_acc: 0.5192 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=296.95s)
itr: 18000 lr: 5.910e-05 train loss: 1.252740 train token_acc: 0.5224 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=312.14s)
itr: 18250 lr: 5.813e-05 train loss: 1.244567 train token_acc: 0.5292 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=307.88s)
itr: 18500 lr: 5.716e-05 train loss: 1.236380 train token_acc: 0.5314 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=307.73s)
itr: 18750 lr: 5.618e-05 train loss: 1.232529 train token_acc: 0.5348 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=310.97s)
itr: 19000 lr: 5.521e-05 train loss: 1.231059 train token_acc: 0.5383 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=306.91s)
itr: 19250 lr: 5.423e-05 train loss: 1.218575 train token_acc: 0.5405 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=302.20s)
itr: 19500 lr: 5.325e-05 train loss: 1.215286 train token_acc: 0.5444 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=315.23s)
itr: 19750 lr: 5.227e-05 train loss: 1.202702 train token_acc: 0.5475 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=303.47s)
itr: 20000 lr: 5.129e-05 train loss: 1.203424 train token_acc: 0.5534 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=302.63s)
saved checkpoint: ./grid_outputs/len_gen_v64_e32_k32/task_0003/saved_models/Checkpoint_N64_d32_H1_L2_npos1_mlp0_ln0_normnone_qkn0_qkrms0_gate0_gateelem0_lencurriculum_trainK32to32_testK32to32_nodup1_iters20001.pt
itr: 20250 lr: 5.030e-05 train loss: 1.193909 train token_acc: 0.5547 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=304.27s)
itr: 20500 lr: 4.932e-05 train loss: 1.190972 train token_acc: 0.5547 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=314.66s)
itr: 20750 lr: 4.834e-05 train loss: 1.183992 train token_acc: 0.5610 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=305.17s)
itr: 21000 lr: 4.736e-05 train loss: 1.181155 train token_acc: 0.5652 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=300.47s)
itr: 21250 lr: 4.638e-05 train loss: 1.176881 train token_acc: 0.5645 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=314.87s)
itr: 21500 lr: 4.540e-05 train loss: 1.170739 train token_acc: 0.5667 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=307.47s)
itr: 21750 lr: 4.443e-05 train loss: 1.168322 train token_acc: 0.5676 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=298.68s)
itr: 22000 lr: 4.346e-05 train loss: 1.161130 train token_acc: 0.5739 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=317.73s)
itr: 22250 lr: 4.249e-05 train loss: 1.157090 train token_acc: 0.5736 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=309.39s)
itr: 22500 lr: 4.152e-05 train loss: 1.156710 train token_acc: 0.5730 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=310.17s)
itr: 22750 lr: 4.055e-05 train loss: 1.147165 train token_acc: 0.5786 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=309.02s)
itr: 23000 lr: 3.959e-05 train loss: 1.144313 train token_acc: 0.5762 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=307.77s)
itr: 23250 lr: 3.864e-05 train loss: 1.141827 train token_acc: 0.5803 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=311.34s)
itr: 23500 lr: 3.769e-05 train loss: 1.136064 train token_acc: 0.5802 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=300.07s)
itr: 23750 lr: 3.674e-05 train loss: 1.130758 train token_acc: 0.5811 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=293.06s)
itr: 24000 lr: 3.580e-05 train loss: 1.129299 train token_acc: 0.5834 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=294.84s)
itr: 24250 lr: 3.487e-05 train loss: 1.124840 train token_acc: 0.5855 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=302.74s)
itr: 24500 lr: 3.394e-05 train loss: 1.121065 train token_acc: 0.5882 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=304.25s)
itr: 24750 lr: 3.302e-05 train loss: 1.115961 train token_acc: 0.5899 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=303.27s)
itr: 25000 lr: 3.210e-05 train loss: 1.114024 train token_acc: 0.5898 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=315.32s)
itr: 25250 lr: 3.119e-05 train loss: 1.117051 train token_acc: 0.5897 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=292.76s)
itr: 25500 lr: 3.029e-05 train loss: 1.107625 train token_acc: 0.5947 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=310.20s)
itr: 25750 lr: 2.940e-05 train loss: 1.104776 train token_acc: 0.5946 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=307.29s)
itr: 26000 lr: 2.852e-05 train loss: 1.101861 train token_acc: 0.5938 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=321.55s)
itr: 26250 lr: 2.764e-05 train loss: 1.105086 train token_acc: 0.5945 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=315.82s)
itr: 26500 lr: 2.678e-05 train loss: 1.099125 train token_acc: 0.5947 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=320.25s)
itr: 26750 lr: 2.592e-05 train loss: 1.095471 train token_acc: 0.5988 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=318.15s)
itr: 27000 lr: 2.507e-05 train loss: 1.095486 train token_acc: 0.5996 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=322.08s)
itr: 27250 lr: 2.424e-05 train loss: 1.094337 train token_acc: 0.5971 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=315.27s)
itr: 27500 lr: 2.341e-05 train loss: 1.092514 train token_acc: 0.6022 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=308.39s)
itr: 27750 lr: 2.259e-05 train loss: 1.092420 train token_acc: 0.6008 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=320.77s)
itr: 28000 lr: 2.179e-05 train loss: 1.086180 train token_acc: 0.6015 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=319.28s)
itr: 28250 lr: 2.099e-05 train loss: 1.090590 train token_acc: 0.6003 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=307.52s)
itr: 28500 lr: 2.021e-05 train loss: 1.081875 train token_acc: 0.6006 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=307.08s)
itr: 28750 lr: 1.944e-05 train loss: 1.081801 train token_acc: 0.6023 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=326.57s)
itr: 29000 lr: 1.868e-05 train loss: 1.081066 train token_acc: 0.6040 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=305.45s)
itr: 29250 lr: 1.794e-05 train loss: 1.078239 train token_acc: 0.6042 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=324.24s)
itr: 29500 lr: 1.720e-05 train loss: 1.077224 train token_acc: 0.6033 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=308.84s)
itr: 29750 lr: 1.648e-05 train loss: 1.079186 train token_acc: 0.6058 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=323.64s)
itr: 30000 lr: 1.578e-05 train loss: 1.072587 train token_acc: 0.6067 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=314.96s)
itr: 30250 lr: 1.508e-05 train loss: 1.071914 train token_acc: 0.6032 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=288.99s)
itr: 30500 lr: 1.441e-05 train loss: 1.073968 train token_acc: 0.6055 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=306.90s)
itr: 30750 lr: 1.374e-05 train loss: 1.068830 train token_acc: 0.6077 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=308.28s)
itr: 31000 lr: 1.309e-05 train loss: 1.067780 train token_acc: 0.6062 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=306.97s)
itr: 31250 lr: 1.245e-05 train loss: 1.073629 train token_acc: 0.6063 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=319.01s)
itr: 31500 lr: 1.183e-05 train loss: 1.070864 train token_acc: 0.6075 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=304.76s)
itr: 31750 lr: 1.123e-05 train loss: 1.064235 train token_acc: 0.6094 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=317.71s)
itr: 32000 lr: 1.064e-05 train loss: 1.066993 train token_acc: 0.6088 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=306.65s)
itr: 32250 lr: 1.006e-05 train loss: 1.070965 train token_acc: 0.6069 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=310.40s)
itr: 32500 lr: 9.507e-06 train loss: 1.064043 train token_acc: 0.6083 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=325.23s)
itr: 32750 lr: 8.964e-06 train loss: 1.063619 train token_acc: 0.6104 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=318.79s)
itr: 33000 lr: 8.439e-06 train loss: 1.063582 train token_acc: 0.6094 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=315.14s)
itr: 33250 lr: 7.929e-06 train loss: 1.063664 train token_acc: 0.6097 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=312.54s)
itr: 33500 lr: 7.437e-06 train loss: 1.060145 train token_acc: 0.6100 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=320.42s)
itr: 33750 lr: 6.961e-06 train loss: 1.061457 train token_acc: 0.6099 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=316.77s)
itr: 34000 lr: 6.503e-06 train loss: 1.056069 train token_acc: 0.6101 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=317.46s)
itr: 34250 lr: 6.061e-06 train loss: 1.056540 train token_acc: 0.6118 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=329.40s)
itr: 34500 lr: 5.638e-06 train loss: 1.060004 train token_acc: 0.6121 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=310.50s)
itr: 34750 lr: 5.232e-06 train loss: 1.060465 train token_acc: 0.6123 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=327.54s)
itr: 35000 lr: 4.843e-06 train loss: 1.055941 train token_acc: 0.6103 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=308.25s)
itr: 35250 lr: 4.473e-06 train loss: 1.056342 train token_acc: 0.6130 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=317.06s)
itr: 35500 lr: 4.121e-06 train loss: 1.059379 train token_acc: 0.6111 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=315.61s)
itr: 35750 lr: 3.787e-06 train loss: 1.054885 train token_acc: 0.6111 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=319.02s)
itr: 36000 lr: 3.471e-06 train loss: 1.060782 train token_acc: 0.6135 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=329.84s)
itr: 36250 lr: 3.174e-06 train loss: 1.055188 train token_acc: 0.6130 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=306.60s)
itr: 36500 lr: 2.896e-06 train loss: 1.053061 train token_acc: 0.6127 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=328.17s)
itr: 36750 lr: 2.636e-06 train loss: 1.057722 train token_acc: 0.6147 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=307.13s)
itr: 37000 lr: 2.395e-06 train loss: 1.056239 train token_acc: 0.6144 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=315.33s)
itr: 37250 lr: 2.173e-06 train loss: 1.058413 train token_acc: 0.6117 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=315.71s)
itr: 37500 lr: 1.970e-06 train loss: 1.054362 train token_acc: 0.6116 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=316.03s)
itr: 37750 lr: 1.786e-06 train loss: 1.052988 train token_acc: 0.6145 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=323.59s)
itr: 38000 lr: 1.622e-06 train loss: 1.056109 train token_acc: 0.6137 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=313.59s)
itr: 38250 lr: 1.476e-06 train loss: 1.055859 train token_acc: 0.6134 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=323.18s)
itr: 38500 lr: 1.350e-06 train loss: 1.049600 train token_acc: 0.6139 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=330.52s)
itr: 38750 lr: 1.243e-06 train loss: 1.055304 train token_acc: 0.6098 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=313.75s)
itr: 39000 lr: 1.156e-06 train loss: 1.049039 train token_acc: 0.6128 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=328.10s)
itr: 39250 lr: 1.088e-06 train loss: 1.056455 train token_acc: 0.6127 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=311.50s)
itr: 39500 lr: 1.039e-06 train loss: 1.051895 train token_acc: 0.6152 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=315.86s)
itr: 39750 lr: 1.010e-06 train loss: 1.052862 train token_acc: 0.6131 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=331.04s)
saved final model: ./grid_outputs/len_gen_v64_e32_k32/task_0003/saved_models/Final_N64_d32_H1_L2_npos1_mlp0_ln0_normnone_qkn0_qkrms0_gate0_gateelem0_lencurriculum_trainK32to32_testK32to32_nodup1_iters40000.pt
